jaar;watertype;seizoen;bedrijfstype;hoofdgrondsoortregio;jaartot_gem;std;component;symbool;eenheid;p10;p25;p50;p75;p90;perc_dg;aantal_bedrijven;volgnummer_c;volgnummer_h;mark_ab;component_naam;mark_dg;dg;aantal_bedrijfstype;in_tabel;in_trendgrafiek;in_jaargrafiek;versie;meetnet
2017;slootwater;zomer;alle;zand;4.9;14;Nitraat;(NO3);mg/l;0;0.12;0.74;3.7;7.7;26;50;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2018;slootwater;zomer;alle;zand;6.7;16;Nitraat;(NO3);mg/l;0;0.09;0.79;4.5;16;26;47;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2019;slootwater;zomer;alle;zand;7.2;17;Nitraat;(NO3);mg/l;0;0.05;1.1;7.2;16;30;44;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2020;slootwater;zomer;alle;zand;3.4;5.1;Nitraat;(NO3);mg/l;0;0.14;0.78;6;8.3;21;42;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2021;slootwater;zomer;alle;zand;8.9;14;Nitraat;(NO3);mg/l;0.08;0.32;2.4;11;29;14;58;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2022;slootwater;zomer;alle;zand;4;13;Nitraat;(NO3);mg/l;0;0.02;0.13;1.4;5.9;45;49;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2023;slootwater;zomer;alle;zand;6.9;11;Nitraat;(NO3);mg/l;0.02;0.2;1.3;7.7;25;21;56;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2024;slootwater;zomer;alle;zand;9.2;13;Nitraat;(NO3);mg/l;0.05;0.42;3.6;11;29;12;57;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2008;slootwater;zomer;dierbedrijf;klei;5;5.8;Nitraat;(NO3);mg/l;0;0.16;3.7;9.2;16;23;13;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2009;slootwater;zomer;dierbedrijf;klei;2.1;3.4;Nitraat;(NO3);mg/l;0.07;0.11;0.87;2;7.9;50;10;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2010;slootwater;zomer;dierbedrijf;klei;8.5;13;Nitraat;(NO3);mg/l;0.09;0.4;1.8;11;37;23;13;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2011;slootwater;zomer;dierbedrijf;klei;4.5;7.3;Nitraat;(NO3);mg/l;0;0.03;1.7;3.8;19;45;11;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2013;slootwater;zomer;dierbedrijf;klei;0.48;0.66;Nitraat;(NO3);mg/l;0;0.04;0.17;1.2;1.9;60;10;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2014;slootwater;zomer;dierbedrijf;klei;1.6;2.3;Nitraat;(NO3);mg/l;0;0.04;0.47;1.8;5.8;55;11;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2015;slootwater;zomer;dierbedrijf;klei;3.6;8.4;Nitraat;(NO3);mg/l;0.03;0.04;0.43;1.1;14;42;12;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2016;slootwater;zomer;dierbedrijf;klei;2;1.7;Nitraat;(NO3);mg/l;0.13;0.41;1.6;3.8;4.5;18;11;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2017;slootwater;zomer;dierbedrijf;klei;1.9;6.9;Nitraat;(NO3);mg/l;0;0.02;0.11;0.46;0.82;42;12;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2018;slootwater;zomer;dierbedrijf;klei;1.5;2.6;Nitraat;(NO3);mg/l;0.02;0.14;0.47;2.3;4;33;12;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2019;slootwater;zomer;dierbedrijf;klei;0.71;1.2;Nitraat;(NO3);mg/l;0.02;0.03;0.34;0.73;1.8;46;13;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2020;slootwater;zomer;dierbedrijf;klei;0.55;0.95;Nitraat;(NO3);mg/l;0;0.01;0.2;0.71;2.4;58;12;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2021;slootwater;zomer;dierbedrijf;klei;2.3;4.5;Nitraat;(NO3);mg/l;0.01;0.03;0.11;2.9;3.6;64;11;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2022;slootwater;zomer;dierbedrijf;klei;0.88;1.2;Nitraat;(NO3);mg/l;0.01;0.01;0.26;1.5;1.9;50;12;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2023;slootwater;zomer;dierbedrijf;klei;1.7;3.3;Nitraat;(NO3);mg/l;0.05;0.09;0.62;2;4;43;14;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2024;slootwater;zomer;dierbedrijf;klei;1.9;3.7;Nitraat;(NO3);mg/l;0.08;0.1;0.66;1.7;3;38;13;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2010;slootwater;zomer;dierbedrijf;zand;33;43;Nitraat;(NO3);mg/l;2.8;6.7;17;53;124;10;10;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2011;slootwater;zomer;dierbedrijf;zand;11;11;Nitraat;(NO3);mg/l;2;2.7;6.5;23;31;0;10;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2004;slootwater;zomer;melkvee;klei;3.2;13;Nitraat;(NO3);mg/l;0;0;0;0;0.59;40;10;5;10;;Nitraat (NO3);;0.13;2;1;1;1;17-okt-25;basismeetnet
2008;slootwater;zomer;melkvee;klei;1.8;4.5;Nitraat;(NO3);mg/l;0;0.1;0.43;1;4.1;33;49;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2009;slootwater;zomer;melkvee;klei;0.97;1.5;Nitraat;(NO3);mg/l;0;0.05;0.24;1.2;3;36;50;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2010;slootwater;zomer;melkvee;klei;1.8;3.4;Nitraat;(NO3);mg/l;0;0.11;0.41;2.1;4.7;32;53;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2011;slootwater;zomer;melkvee;klei;2.7;4.5;Nitraat;(NO3);mg/l;0;0.15;0.59;3.3;8.1;25;51;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2012;slootwater;zomer;melkvee;klei;1.4;2.3;Nitraat;(NO3);mg/l;0;0.06;0.4;1.8;3.5;42;53;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2013;slootwater;zomer;melkvee;klei;1.8;7.3;Nitraat;(NO3);mg/l;0;0;0.09;0.65;2.6;56;54;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2014;slootwater;zomer;melkvee;klei;2.3;9.2;Nitraat;(NO3);mg/l;0;0.05;0.42;0.87;2.1;35;52;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2015;slootwater;zomer;melkvee;klei;2.7;8.7;Nitraat;(NO3);mg/l;0;0.04;0.28;0.75;5.5;37;49;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2016;slootwater;zomer;melkvee;klei;1.8;4.5;Nitraat;(NO3);mg/l;0;0.03;0.88;1.9;3.4;39;49;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2017;slootwater;zomer;melkvee;klei;2.3;7;Nitraat;(NO3);mg/l;0;0;0.07;0.77;6.7;66;50;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2018;slootwater;zomer;melkvee;klei;1.2;5.5;Nitraat;(NO3);mg/l;0;0;0.19;0.48;1.6;44;50;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2019;slootwater;zomer;melkvee;klei;1.1;1.5;Nitraat;(NO3);mg/l;0;0.08;0.4;1.7;2.7;36;47;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2020;slootwater;zomer;melkvee;klei;1.6;4.9;Nitraat;(NO3);mg/l;0;0.04;0.16;0.54;1.7;50;50;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2021;slootwater;zomer;melkvee;klei;1.8;5.5;Nitraat;(NO3);mg/l;0.01;0.07;0.18;0.87;4.4;45;55;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2022;slootwater;zomer;melkvee;klei;0.84;2.9;Nitraat;(NO3);mg/l;0;0.01;0.05;0.27;1.2;65;52;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2023;slootwater;zomer;melkvee;klei;1.8;4.9;Nitraat;(NO3);mg/l;0.01;0.02;0.09;0.64;5.3;55;51;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2024;slootwater;zomer;melkvee;klei;2;5.8;Nitraat;(NO3);mg/l;0.05;0.12;0.39;0.85;4.8;28;53;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2008;slootwater;zomer;melkvee;veen;0.37;0.78;Nitraat;(NO3);mg/l;0;0;0.05;0.23;0.93;71;48;5;10;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2009;slootwater;zomer;melkvee;veen;0.26;0.65;Nitraat;(NO3);mg/l;0;0;0.03;0.2;0.36;71;48;5;10;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2010;slootwater;zomer;melkvee;veen;0.9;2.2;Nitraat;(NO3);mg/l;0;0;0.05;0.59;2.4;62;48;5;10;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2011;slootwater;zomer;melkvee;veen;0.69;1.2;Nitraat;(NO3);mg/l;0;0;0.07;1.2;1.9;60;47;5;10;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2012;slootwater;zomer;melkvee;veen;0.58;1.5;Nitraat;(NO3);mg/l;0;0;0.08;0.45;1.6;57;47;5;10;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2013;slootwater;zomer;melkvee;veen;0.26;0.55;Nitraat;(NO3);mg/l;0;0;0.03;0.24;0.75;70;54;5;10;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2014;slootwater;zomer;melkvee;veen;0.38;0.78;Nitraat;(NO3);mg/l;0;0;0.1;0.32;0.71;64;55;5;10;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2015;slootwater;zomer;melkvee;veen;1.5;2.8;Nitraat;(NO3);mg/l;0;0.01;0.13;1.5;5.1;51;55;5;10;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2016;slootwater;zomer;melkvee;veen;0.93;3.2;Nitraat;(NO3);mg/l;0;0.03;0.1;0.24;0.76;58;55;5;10;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2017;slootwater;zomer;melkvee;veen;0.54;2;Nitraat;(NO3);mg/l;0;0;0.04;0.2;0.59;67;54;5;10;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2018;slootwater;zomer;melkvee;veen;0.28;0.61;Nitraat;(NO3);mg/l;0;0.02;0.09;0.27;0.48;59;54;5;10;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2019;slootwater;zomer;melkvee;veen;0.57;1.1;Nitraat;(NO3);mg/l;0;0.06;0.2;0.67;0.98;42;50;5;10;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2020;slootwater;zomer;melkvee;veen;0.38;0.79;Nitraat;(NO3);mg/l;0;0;0.07;0.29;0.82;68;50;5;10;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2021;slootwater;zomer;melkvee;veen;0.46;1.1;Nitraat;(NO3);mg/l;0.01;0.02;0.1;0.33;1;62;56;5;10;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2022;slootwater;zomer;melkvee;veen;1.4;7.4;Nitraat;(NO3);mg/l;0.01;0.01;0.03;0.12;0.52;78;54;5;10;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2023;slootwater;zomer;melkvee;veen;0.48;1;Nitraat;(NO3);mg/l;0.02;0.03;0.08;0.28;1.4;60;58;5;10;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2024;slootwater;zomer;melkvee;veen;0.34;0.44;Nitraat;(NO3);mg/l;0.03;0.06;0.13;0.4;1.1;47;55;5;10;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2008;slootwater;zomer;melkvee;zand;7.4;13;Nitraat;(NO3);mg/l;0.05;0.33;2;10;14;20;30;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2009;slootwater;zomer;melkvee;zand;6.9;19;Nitraat;(NO3);mg/l;0;0.03;0.5;3.9;17;35;31;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2010;slootwater;zomer;melkvee;zand;4.4;6.8;Nitraat;(NO3);mg/l;0.26;1.1;2.4;4.7;11;12;25;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2011;slootwater;zomer;melkvee;zand;14;28;Nitraat;(NO3);mg/l;0.94;2.2;3.8;10;29;11;27;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2012;slootwater;zomer;melkvee;zand;9.1;17;Nitraat;(NO3);mg/l;0.13;0.4;0.77;8.1;33;14;29;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2013;slootwater;zomer;melkvee;zand;4.6;9.3;Nitraat;(NO3);mg/l;0;0.12;0.97;3.3;11;32;25;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2014;slootwater;zomer;melkvee;zand;7.3;10;Nitraat;(NO3);mg/l;0;0.2;2.5;8.3;25;30;27;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2015;slootwater;zomer;melkvee;zand;7.2;14;Nitraat;(NO3);mg/l;0.01;0.15;1.3;3.7;25;21;28;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2016;slootwater;zomer;melkvee;zand;5;9.2;Nitraat;(NO3);mg/l;0.03;0.22;1.6;3.4;15;25;28;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2017;slootwater;zomer;melkvee;zand;6.8;18;Nitraat;(NO3);mg/l;0;0.13;0.72;3.9;7.6;28;29;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2018;slootwater;zomer;melkvee;zand;5.8;11;Nitraat;(NO3);mg/l;0;0.05;0.21;4.1;17;32;25;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2019;slootwater;zomer;melkvee;zand;3.9;7.2;Nitraat;(NO3);mg/l;0;0.01;0.3;1.9;12;42;19;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2020;slootwater;zomer;melkvee;zand;2.6;4.5;Nitraat;(NO3);mg/l;0;0.09;0.5;2.5;7;30;20;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2021;slootwater;zomer;melkvee;zand;6.4;9.6;Nitraat;(NO3);mg/l;0.08;0.25;1.7;9.1;25;19;31;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2022;slootwater;zomer;melkvee;zand;2.2;4.5;Nitraat;(NO3);mg/l;0.01;0.02;0.07;2;10;62;26;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2023;slootwater;zomer;melkvee;zand;4.9;7.2;Nitraat;(NO3);mg/l;0.03;0.16;0.92;6.4;14;26;31;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2024;slootwater;zomer;melkvee;zand;7.2;11;Nitraat;(NO3);mg/l;0.11;0.34;2.1;9.7;15;16;31;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
1998;uitspoelingswater;winter;akkerbouw;klei;88;28;Nitraat;(NO3);mg/l;56;65;92;115;125;0;11;5;5;;Nitraat (NO3);;0.13;2;1;1;1;17-okt-25;basismeetnet
1999;uitspoelingswater;winter;akkerbouw;klei;39;20;Nitraat;(NO3);mg/l;17;26;35;48;68;0;26;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2000;uitspoelingswater;winter;akkerbouw;klei;63;39;Nitraat;(NO3);mg/l;27;34;60;75;116;0;27;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2001;uitspoelingswater;winter;akkerbouw;klei;47;19;Nitraat;(NO3);mg/l;25;32;42;63;72;0;25;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2002;uitspoelingswater;winter;akkerbouw;klei;36;22;Nitraat;(NO3);mg/l;11;22;29;48;65;0;22;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2003;uitspoelingswater;winter;akkerbouw;klei;28;19;Nitraat;(NO3);mg/l;10;11;22;40;56;0;16;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2004;uitspoelingswater;winter;akkerbouw;klei;64;41;Nitraat;(NO3);mg/l;19;34;53;81;108;0;36;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2005;uitspoelingswater;winter;akkerbouw;klei;50;33;Nitraat;(NO3);mg/l;14;17;49;73;87;0;29;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2006;uitspoelingswater;winter;akkerbouw;klei;53;30;Nitraat;(NO3);mg/l;20;35;51;65;90;0;29;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2007;uitspoelingswater;winter;akkerbouw;klei;64;47;Nitraat;(NO3);mg/l;12;28;63;73;142;0;25;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2008;uitspoelingswater;winter;akkerbouw;klei;48;30;Nitraat;(NO3);mg/l;18;20;39;70;98;0;24;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2009;uitspoelingswater;winter;akkerbouw;klei;44;31;Nitraat;(NO3);mg/l;17;22;40;51;78;0;29;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2010;uitspoelingswater;winter;akkerbouw;klei;44;22;Nitraat;(NO3);mg/l;21;30;35;57;70;0;28;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2011;uitspoelingswater;winter;akkerbouw;klei;32;15;Nitraat;(NO3);mg/l;12;25;31;41;54;0;28;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2012;uitspoelingswater;winter;akkerbouw;klei;32;17;Nitraat;(NO3);mg/l;12;21;31;39;58;0;31;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2013;uitspoelingswater;winter;akkerbouw;klei;30;15;Nitraat;(NO3);mg/l;11;18;32;39;45;0;33;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2014;uitspoelingswater;winter;akkerbouw;klei;33;28;Nitraat;(NO3);mg/l;7.1;19;29;39;50;3.2;31;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2015;uitspoelingswater;winter;akkerbouw;klei;36;18;Nitraat;(NO3);mg/l;13;24;35;45;58;0;30;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2016;uitspoelingswater;winter;akkerbouw;klei;32;16;Nitraat;(NO3);mg/l;12;18;30;41;56;0;30;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2017;uitspoelingswater;winter;akkerbouw;klei;34;14;Nitraat;(NO3);mg/l;17;23;35;41;48;0;30;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2018;uitspoelingswater;winter;akkerbouw;klei;36;21;Nitraat;(NO3);mg/l;15;21;34;46;59;0;29;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2019;uitspoelingswater;winter;akkerbouw;klei;61;29;Nitraat;(NO3);mg/l;18;41;65;83;93;0;31;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2020;uitspoelingswater;winter;akkerbouw;klei;60;37;Nitraat;(NO3);mg/l;23;33;51;82;92;0;31;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2021;uitspoelingswater;winter;akkerbouw;klei;50;38;Nitraat;(NO3);mg/l;14;26;35;60;95;0;31;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2022;uitspoelingswater;winter;akkerbouw;klei;37;24;Nitraat;(NO3);mg/l;11;21;30;45;72;0;30;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2023;uitspoelingswater;winter;akkerbouw;klei;37;23;Nitraat;(NO3);mg/l;12;14;32;57;71;0;30;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2024;uitspoelingswater;winter;akkerbouw;klei;23;13;Nitraat;(NO3);mg/l;8.3;15;22;30;37;0;30;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2006;uitspoelingswater;winter;akkerbouw;löss;104;72;Nitraat;(NO3);mg/l;37;65;85;128;154;0;14;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2007;uitspoelingswater;winter;akkerbouw;löss;125;79;Nitraat;(NO3);mg/l;75;81;105;127;172;0;13;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2008;uitspoelingswater;winter;akkerbouw;löss;121;87;Nitraat;(NO3);mg/l;60;79;99;119;157;0;14;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2009;uitspoelingswater;winter;akkerbouw;löss;118;101;Nitraat;(NO3);mg/l;54;78;92;117;151;0;16;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2010;uitspoelingswater;winter;akkerbouw;löss;109;74;Nitraat;(NO3);mg/l;47;78;82;105;180;0;13;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2011;uitspoelingswater;winter;akkerbouw;löss;110;75;Nitraat;(NO3);mg/l;38;67;88;144;171;0;20;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2012;uitspoelingswater;winter;akkerbouw;löss;108;72;Nitraat;(NO3);mg/l;36;56;103;127;158;0;19;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2013;uitspoelingswater;winter;akkerbouw;löss;109;58;Nitraat;(NO3);mg/l;45;74;103;130;165;0;19;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2014;uitspoelingswater;winter;akkerbouw;löss;94;64;Nitraat;(NO3);mg/l;31;53;86;115;154;0;19;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2015;uitspoelingswater;winter;akkerbouw;löss;86;98;Nitraat;(NO3);mg/l;19;38;57;98;126;0;19;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2016;uitspoelingswater;winter;akkerbouw;löss;78;62;Nitraat;(NO3);mg/l;24;43;55;90;156;0;19;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2017;uitspoelingswater;winter;akkerbouw;löss;96;76;Nitraat;(NO3);mg/l;35;56;73;97;159;0;20;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2018;uitspoelingswater;winter;akkerbouw;löss;104;61;Nitraat;(NO3);mg/l;61;79;88;123;137;0;21;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2019;uitspoelingswater;winter;akkerbouw;löss;137;147;Nitraat;(NO3);mg/l;56;76;97;114;210;0;21;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2020;uitspoelingswater;winter;akkerbouw;löss;151;180;Nitraat;(NO3);mg/l;62;80;102;126;261;0;21;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2021;uitspoelingswater;winter;akkerbouw;löss;108;68;Nitraat;(NO3);mg/l;50;63;95;130;169;0;20;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2022;uitspoelingswater;winter;akkerbouw;löss;99;65;Nitraat;(NO3);mg/l;38;58;85;115;165;0;19;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2023;uitspoelingswater;winter;akkerbouw;löss;110;105;Nitraat;(NO3);mg/l;54;64;80;94;150;0;20;5;5;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
1998;uitspoelingswater;winter;alle;klei;85;26;Nitraat;(NO3);mg/l;55;60;92;102;125;0;13;5;25;;Nitraat (NO3);;0.13;2;1;1;1;17-okt-25;basismeetnet
1999;uitspoelingswater;winter;alle;klei;33;25;Nitraat;(NO3);mg/l;9.1;17;28;42;66;0;52;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2000;uitspoelingswater;winter;alle;klei;56;34;Nitraat;(NO3);mg/l;21;33;51;75;96;0;56;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2001;uitspoelingswater;winter;alle;klei;36;22;Nitraat;(NO3);mg/l;7.6;17;33;51;71;0;54;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2002;uitspoelingswater;winter;alle;klei;23;20;Nitraat;(NO3);mg/l;1.6;8.2;19;31;53;6;50;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2003;uitspoelingswater;winter;alle;klei;24;18;Nitraat;(NO3);mg/l;4.2;10;18;34;52;0;52;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2004;uitspoelingswater;winter;alle;klei;57;48;Nitraat;(NO3);mg/l;10;29;43;76;110;0;68;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2005;uitspoelingswater;winter;alle;klei;40;37;Nitraat;(NO3);mg/l;4.3;11;29;62;87;3.6;55;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2006;uitspoelingswater;winter;alle;klei;47;43;Nitraat;(NO3);mg/l;3;18;37;64;93;3.5;57;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
